loss_kl,loss_pol_surr,TimestepsSoFar,loss_ent,ev_tdlam_before,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,TimeElapsed,EpThisIter,EpLenMean,EpRewMean
0.010534113,-0.021083921,174592,1.1266184,0.6725560426712036,285,-0.011266183,0.026330616,281.69888496398926,1,616.9,1.308999999999973
0.008128299,-0.0059048347,174848,0.9876051,0.8704085648059845,285,-0.00987605,0.008506482,282.13939666748047,0,616.9,1.308999999999973
0.003680195,-0.011124348,175104,0.96175104,0.7990177720785141,286,-0.00961751,0.016766507,282.67758083343506,1,616.71,1.3170999999999724
0.012233459,-0.018015757,175360,1.1552494,0.668434351682663,286,-0.011552494,0.03565511,283.1986517906189,0,616.71,1.3170999999999724
0.0037064033,-0.011991572,175616,1.0391324,0.8510790467262268,287,-0.010391325,0.02249916,283.7110776901245,1,616.16,1.3115999999999723
0.0062482264,-0.012195077,175872,1.1239525,0.8565070927143097,287,-0.011239525,0.011380758,284.2597231864929,0,616.16,1.3115999999999723
0.0049393973,-0.0093149915,176128,1.1624805,0.6342484354972839,287,-0.011624805,0.014668694,284.6817276477814,0,616.16,1.3115999999999723
0.0057378025,-0.004833514,176384,1.0905509,0.8300995379686356,288,-0.010905509,0.021508135,285.0717222690582,1,613.98,1.279799999999974
0.004383844,-0.007112518,176640,1.0926304,0.9163214787840843,288,-0.0109263025,0.0054659653,285.4627227783203,0,613.98,1.279799999999974
0.0051606963,-0.0044336654,176896,0.9703946,0.8901106789708138,289,-0.009703947,0.0142656695,285.85472321510315,1,613.53,1.275299999999974
0.0051928833,-0.008709734,177152,1.0009303,0.7770435959100723,289,-0.010009303,0.01221873,286.24172258377075,0,613.53,1.275299999999974
0.0058333958,-0.015326161,177408,1.0625806,0.9281942397356033,290,-0.010625806,0.008977413,286.68059754371643,1,608.95,1.2294999999999752
0.0067277723,-0.014424823,177664,1.0465398,0.8554398715496063,290,-0.010465398,0.015413003,287.0896186828613,0,608.95,1.2294999999999752
0.0095737185,-0.007485535,177920,0.9489206,0.9421928822994232,291,-0.009489206,0.009042163,287.4919376373291,1,608.0,1.2199999999999753
0.0058781183,-0.0025680177,178176,0.98238575,0.8189103156328201,291,-0.009823858,0.016066028,287.8897614479065,0,608.0,1.2199999999999753
0.007996768,-0.009937249,178432,0.9356635,0.4722622036933899,292,-0.009356635,0.034594487,288.2857620716095,1,609.0,1.2299999999999753
0.0028062065,-0.003437933,178688,0.8289771,0.8489629775285721,292,-0.008289771,0.016619235,288.69576358795166,0,609.0,1.2299999999999753
0.0053057736,-0.015311238,178944,1.0513818,0.7124269306659698,293,-0.010513818,0.028085954,289.09976077079773,1,609.56,1.2555999999999743
0.005183869,-0.00514815,179200,0.9146801,0.8130366206169128,293,-0.009146801,0.020689875,289.498761177063,0,609.56,1.2555999999999743
0.002737953,-0.0088246055,179456,1.042896,0.87639020383358,294,-0.01042896,0.017576864,289.8937621116638,1,608.45,1.2444999999999746
0.019970398,-0.022237485,179712,1.2900821,0.06623595952987671,294,-0.012900821,0.03144347,290.29076170921326,0,608.45,1.2444999999999746
0.0043639233,-0.016060395,179968,0.9982269,0.6364836692810059,294,-0.009982269,0.016269732,290.6957609653473,0,608.45,1.2444999999999746
0.0040521114,-0.008231826,180224,1.1075783,0.9042516425251961,295,-0.0110757835,0.012774531,291.1007626056671,1,609.66,1.2565999999999742
0.0054207155,-0.018003179,180480,1.0851251,0.879432886838913,295,-0.01085125,0.013333334,291.50976371765137,0,609.66,1.2565999999999742
0.004212313,-0.01568531,180736,1.1414084,0.6984891295433044,296,-0.0114140855,0.019948076,291.92476081848145,1,609.73,1.2472999999999743
0.00315766,-0.004594473,180992,0.9999574,0.7729026824235916,296,-0.009999573,0.021047873,292.34276056289673,0,609.73,1.2472999999999743
0.010244548,-0.012757983,181248,1.061064,0.86467644572258,297,-0.01061064,0.015037154,292.76176166534424,1,607.21,1.222099999999975
0.0030574189,-0.0013643671,181504,1.1227517,0.8780776634812355,297,-0.011227516,0.01585836,293.1937620639801,0,607.21,1.222099999999975
0.0061476957,-0.014654832,181760,1.2081451,0.804819718003273,298,-0.012081452,0.030222533,293.6407642364502,1,608.15,1.2414999999999745
0.0051642004,-0.009802934,182016,1.1643424,0.7919491231441498,298,-0.011643425,0.023636354,294.11046266555786,0,608.15,1.2414999999999745
0.0028281221,-0.0067593306,182272,1.1566391,0.8431687355041504,298,-0.01156639,0.011578664,294.54837346076965,0,608.15,1.2414999999999745
0.003112602,-0.0068619214,182528,1.1687341,0.7813947349786758,299,-0.01168734,0.029198911,294.9633183479309,1,607.55,1.2354999999999756
0.0047666836,-0.0113023985,182784,1.20124,0.8870286643505096,299,-0.0120124,0.00582822,295.3900043964386,0,607.55,1.2354999999999756
0.006013587,-0.008977998,183040,1.1272207,0.8914740011096001,299,-0.011272207,0.010097356,295.80800437927246,0,607.55,1.2354999999999756
0.0037490278,-0.006760532,183296,1.0715249,0.838019922375679,300,-0.010715248,0.01187791,296.22800636291504,1,608.52,1.2351999999999754
0.002408064,9.357091e-05,183552,1.0530577,0.7788179516792297,300,-0.010530575,0.011541648,296.647004365921,0,608.52,1.2351999999999754
0.0041174367,-0.012076089,183808,1.12726,0.7536569237709045,300,-0.011272601,0.013945546,297.0667390823364,0,608.52,1.2351999999999754
0.003250854,-0.001273308,184064,0.98803204,0.7601447403430939,301,-0.00988032,0.016297802,297.46368861198425,1,608.69,1.2368999999999752
0.004698677,-0.0078106364,184320,1.0959153,0.9237176477909088,301,-0.010959154,0.014690831,297.85668873786926,0,608.69,1.2368999999999752
0.0037125805,-0.014278926,184576,1.1465747,-0.7105964422225952,301,-0.011465748,0.016297046,298.250688791275,0,608.69,1.2368999999999752
0.0033693158,-0.008779923,184832,1.1267304,0.8119074553251266,302,-0.011267304,0.016840791,298.6506884098053,1,610.23,1.2522999999999749
0.002770918,-0.0066428594,185088,1.0305574,0.8241778910160065,302,-0.010305574,0.01672412,299.0526885986328,0,610.23,1.2522999999999749
0.004476866,-0.011464797,185344,1.0970217,0.9030680879950523,302,-0.010970217,0.00706714,299.45668840408325,0,610.23,1.2522999999999749
