TimeElapsed,loss_kl,EpThisIter,loss_pol_entpen,TimestepsSoFar,loss_ent,ev_tdlam_before,EpLenMean,loss_vf_loss,EpRewMean,EpisodesSoFar,loss_pol_surr
11183.901762723923,0.00025310295,2,0.0,4206592,0.9089091,-2.240154981613159,3030.0,0.00015047254,-0.06,1874,-0.0017706824
11187.542031288147,0.00031296475,1,0.0,4210688,0.9683276,0.5002953112125397,3030.0,0.0008977464,-0.07,1875,-0.0016724346
11191.380310058594,0.00019964477,1,0.0,4214784,0.911881,0.5974890887737274,3030.0,0.0013528726,-0.06,1876,-0.002412667
11195.29966878891,0.00023547825,2,0.0,4218880,0.9147144,-0.8920451402664185,3030.0,0.00013204488,-0.05,1878,-0.0022244663
11199.009578466415,0.00017291072,1,0.0,4222976,0.9161221,0.3918864130973816,3030.0,0.000851349,-0.04,1879,-0.0014429854
11202.840366363525,0.00032470532,2,0.0,4227072,0.87336916,-0.0811687707901001,3030.0,0.0016892364,-0.04,1881,-0.0020858091
11206.472938299179,0.0002420496,1,0.0,4231168,0.93562937,-0.3817356824874878,3030.0,0.0012194884,-0.03,1882,-0.002408857
11210.174778223038,0.000238325,1,0.0,4235264,1.0005997,0.6177693903446198,3030.0,0.0018328573,-0.02,1883,-0.0016188109
11214.001255512238,0.00026447265,2,0.0,4239360,0.96486527,0.6996854543685913,3030.0,0.0010646067,0.0,1885,-0.0021122561
11217.690416812897,0.00023193462,1,0.0,4243456,0.9098852,0.6168853342533112,3030.0,0.0010951671,0.0,1886,-0.002641948
11221.330195188522,0.00033312675,1,0.0,4247552,0.9046592,0.4251149296760559,3030.0,0.001910709,0.01,1887,-0.002922529
11225.240710258484,0.0002878833,2,0.0,4251648,0.85433143,-0.7633684873580933,3030.0,0.00021036495,0.01,1889,-0.0037831308
11229.28553032875,0.00021881842,1,0.0,4255744,0.90709525,0.20201212167739868,3030.0,0.0023287914,0.0,1890,-0.0019255455
11233.103766679764,0.00021049479,1,0.0,4259840,0.936799,0.13294845819473267,3030.0,0.001759626,0.0,1891,-0.0024556734
11236.72725224495,0.0002168737,2,0.0,4263936,0.8756961,0.262326180934906,3030.0,0.00143915,-0.01,1893,-0.0022932924
11240.353706121445,0.00019623777,1,0.0,4268032,0.9398121,0.4420308470726013,3030.0,0.0021148147,0.01,1894,-0.0025241016
11243.994569540024,0.00021935342,2,0.0,4272128,0.9458892,-1.7406914234161377,3030.0,0.00013855583,0.01,1896,-0.0026487885
11247.72409582138,0.00020729046,1,0.0,4276224,0.89124733,0.5419219732284546,3030.0,0.0020513854,0.01,1897,-0.00197896
11251.352022409439,0.0002425761,1,0.0,4280320,0.9272475,0.47489070892333984,3030.0,0.002515265,0.02,1898,-0.0021128636
11255.108006238937,0.00015449428,2,0.0,4284416,0.93529004,0.6167502403259277,3030.0,0.0003993355,0.03,1900,-0.0017463721
11258.766917705536,0.0002250107,1,0.0,4288512,0.94651484,0.6782710254192352,3030.0,0.0027402067,0.02,1901,-0.00262202
11262.427984952927,0.00022491733,1,0.0,4292608,0.9266871,-1.4051954746246338,3030.0,0.00048649174,0.04,1902,-0.002581858
11266.073550224304,0.00020490821,2,0.0,4296704,0.92061365,0.492784321308136,3030.0,0.0030622296,0.04,1904,-0.0022563264
11458.422967910767,0.0004859693,1,0.0,4300800,0.86033803,0.6537235379219055,3030.0,0.006136177,0.05,1905,-0.002350603
11462.450273752213,0.00012671838,1,0.0,4304896,0.8282582,0.5732433795928955,3040.0,0.002212861,0.05,1906,-0.0016631295
11466.140167474747,0.000200803,1,0.0,4308992,0.92033195,0.7336952984333038,3030.0,0.0010401815,0.07,1907,-0.0022465233
11469.82705616951,0.00016478891,2,0.0,4313088,0.89566696,0.6418659389019012,3030.0,0.0042374763,0.09,1909,-0.0020065196
11473.862389326096,0.00021159959,1,0.0,4317184,0.903866,0.6995092928409576,3030.0,0.0037213757,0.09,1910,-0.0026135645
11477.895386457443,0.00018096683,2,0.0,4321280,0.86729926,-0.39922797679901123,3030.0,0.00026915575,0.08,1912,-0.002672668
11481.644122838974,0.00021614823,1,0.0,4325376,0.90329516,-1.0964264869689941,3030.0,0.00017472771,0.07,1913,-0.0027059102
11485.415784358978,0.00024342314,1,0.0,4329472,0.91820836,-0.7096601724624634,3030.0,0.000106648105,0.07,1914,-0.0028896807
11489.079989671707,0.000192882,2,0.0,4333568,0.8616539,-0.9401097297668457,3030.0,7.198215e-05,0.09,1916,-0.003331243
11492.703152418137,0.00018202135,1,0.0,4337664,0.88125664,0.49384260177612305,3030.0,0.0024012434,0.09,1917,-0.0018155822
11496.323853492737,0.00012977804,1,0.0,4341760,0.90029997,-1.2001216411590576,3030.0,0.0005252522,0.11,1918,-0.0016200395
11500.118925094604,0.00016042693,2,0.0,4345856,0.8298093,0.4487834572792053,3030.0,0.0028246944,0.13,1920,-0.0015412387
11504.017548799515,0.00016764028,1,0.0,4349952,0.8898832,-0.8009498119354248,3030.0,0.00013609545,0.13,1921,-0.0022673036
11507.682548761368,0.00014475542,2,0.0,4354048,0.92240775,-0.23048388957977295,3030.0,5.108177e-05,0.14,1923,-0.0027305596
11511.379521846771,0.00023373475,1,0.0,4358144,0.9460235,0.5075322091579437,3030.0,0.003517325,0.16,1924,-0.0022052573
11515.035652399063,0.00027963897,1,0.0,4362240,0.9748402,0.3404392600059509,3030.0,0.0026646443,0.14,1925,-0.002598748
11518.83636045456,0.00018458281,2,0.0,4366336,0.9480323,-0.2621033191680908,3030.0,0.00017080792,0.12,1927,-0.0027071591
11522.469282388687,0.00015384695,1,0.0,4370432,0.8969874,-0.11931788921356201,3030.0,0.0001181365,0.12,1928,-0.0023357584
11526.127221107483,0.00016548073,1,0.0,4374528,0.90443194,-0.4477182626724243,3030.0,8.2887986e-05,0.13,1929,-0.0024373047
