#{"t_start": 1603936861.9082942, "env_id": null}
r,l,t
5,608,821.44508
2,721,821.899019
4,506,822.217812
-3,725,822.645324
2,730,823.046448
4,547,823.347823
1,1115,825.317293
1,957,825.845086
3,821,826.297558
3,721,826.694574
3,889,828.534808
3,878,829.021871
5,416,829.251936
1,1015,829.812119
3,742,830.220556
4,618,830.562116
4,556,832.212856
4,581,832.534008
-2,743,832.943053
3,656,833.305922
5,556,833.6135
4,748,834.026719
2,994,835.915138
1,1300,836.632545
3,697,837.016567
3,616,837.357191
4,957,837.883447
-1,1151,839.864412
3,726,840.264924
3,760,840.685171
2,840,841.173944
5,473,841.471262
2,803,843.446402
3,833,843.969155
1,1073,844.643048
5,560,844.995451
5,446,845.276296
5,469,845.571608
3,720,847.492981
4,697,847.932942
5,458,848.222439
5,922,848.80486
5,433,849.077713
4,504,849.394743
5,462,849.685572
5,516,851.478442
4,785,851.975488
4,1042,852.634495
4,688,853.069219
5,469,853.365841
4,852,855.36919
4,569,855.728494
5,557,856.079874
3,546,856.424057
5,570,856.783822
4,594,857.159036
3,665,857.578618
3,830,859.529993
3,937,860.117632
4,605,860.498156
3,576,860.8612
3,839,861.389414
4,1040,863.468316
5,562,863.777904
4,1016,864.337437
4,524,864.627625
4,811,865.074762
4,820,866.874597
5,531,867.166903
3,848,867.63509
3,724,868.033661
5,464,868.28985
4,1017,868.850118
5,628,870.544476
1,1056,871.125965
5,437,871.367762
5,401,871.589044
4,690,871.969882
4,679,872.346331
4,511,872.630349
5,645,874.340747
4,821,874.792181
3,661,875.15563
2,842,875.622836
5,582,875.945988
5,622,876.29105
3,653,878.007647
5,382,878.219111
4,799,878.660201
4,934,879.174503
5,588,879.497341
2,731,879.946106
4,589,881.653177
3,1092,882.257236
4,520,882.544772
3,835,883.00573
1,996,883.557303
2,974,885.474858
5,423,885.745546
5,568,886.059011
3,822,886.513362
5,549,886.814678
3,847,887.282442
2,935,889.151854
4,610,889.488603
4,665,889.853774
4,521,890.140506
